cell,species,Habitat
2882054,Abies nordmanniana,WetRich
2883124,Abies nordmanniana,WetRich
2883125,Abies nordmanniana,WetRich
2883126,Abies nordmanniana,WetRich
2884353,Abies nordmanniana,WetRich
2884355,Abies nordmanniana,WetRich
2884864,Abies nordmanniana,WetRich
2885425,Abies nordmanniana,WetRich
2886588,Abies nordmanniana,WetRich
2886589,Abies nordmanniana,WetRich
2886653,Abies nordmanniana,WetRich
2886656,Abies nordmanniana,WetRich
2888954,Abies nordmanniana,WetRich
2888955,Abies nordmanniana,WetRich
2889270,Abies nordmanniana,WetRich
2889271,Abies nordmanniana,WetRich
2898469,Abies nordmanniana,WetRich
2907972,Abies nordmanniana,WetRich
2912571,Abies nordmanniana,WetRich
2926242,Abies nordmanniana,WetRich
2926243,Abies nordmanniana,WetRich
2926244,Abies nordmanniana,WetRich
2928311,Abies nordmanniana,WetRich
2928312,Abies nordmanniana,WetRich
2928540,Abies nordmanniana,WetRich
2928542,Abies nordmanniana,WetRich
2928543,Abies nordmanniana,WetRich
2930610,Abies nordmanniana,WetRich
2930611,Abies nordmanniana,WetRich
2930612,Abies nordmanniana,WetRich
2930614,Abies nordmanniana,WetRich
2930688,Abies nordmanniana,WetRich
2930840,Abies nordmanniana,WetRich
2930841,Abies nordmanniana,WetRich
2930842,Abies nordmanniana,WetRich
2930843,Abies nordmanniana,WetRich
2930844,Abies nordmanniana,WetRich
2932761,Abies nordmanniana,WetRich
2932811,Abies nordmanniana,WetRich
2932910,Abies nordmanniana,WetRich
2932991,Abies nordmanniana,WetRich
2933141,Abies nordmanniana,WetRich
2933142,Abies nordmanniana,WetRich
2933143,Abies nordmanniana,WetRich
2933144,Abies nordmanniana,WetRich
2935061,Abies nordmanniana,WetRich
2935062,Abies nordmanniana,WetRich
2935063,Abies nordmanniana,WetRich
2935109,Abies nordmanniana,WetRich
2935110,Abies nordmanniana,WetRich
2935210,Abies nordmanniana,WetRich
2935211,Abies nordmanniana,WetRich
2935212,Abies nordmanniana,WetRich
2935213,Abies nordmanniana,WetRich
2937360,Abies nordmanniana,WetRich
2937361,Abies nordmanniana,WetRich
2937362,Abies nordmanniana,WetRich
2937363,Abies nordmanniana,WetRich
2937410,Abies nordmanniana,WetRich
2937411,Abies nordmanniana,WetRich
2937412,Abies nordmanniana,WetRich
2937513,Abies nordmanniana,WetRich
2939660,Abies nordmanniana,WetRich
2939661,Abies nordmanniana,WetRich
2939662,Abies nordmanniana,WetRich
2939663,Abies nordmanniana,WetRich
2939711,Abies nordmanniana,WetRich
2940077,Abies nordmanniana,WetRich
2941961,Abies nordmanniana,WetRich
2941962,Abies nordmanniana,WetRich
2941963,Abies nordmanniana,WetRich
2942012,Abies nordmanniana,WetRich
2942377,Abies nordmanniana,WetRich
2942378,Abies nordmanniana,WetRich
2942379,Abies nordmanniana,WetRich
2953668,Abies nordmanniana,WetRich
2960570,Abies nordmanniana,WetRich
2960571,Abies nordmanniana,WetRich
2962870,Abies nordmanniana,WetRich
2967445,Abies nordmanniana,WetRich
2967446,Abies nordmanniana,WetRich
2968170,Abies nordmanniana,WetRich
2968171,Abies nordmanniana,WetRich
2969744,Abies nordmanniana,WetRich
2969745,Abies nordmanniana,WetRich
2969746,Abies nordmanniana,WetRich
2970469,Abies nordmanniana,WetRich
2970470,Abies nordmanniana,WetRich
2970471,Abies nordmanniana,WetRich
2972044,Abies nordmanniana,WetRich
2972045,Abies nordmanniana,WetRich
2972047,Abies nordmanniana,WetRich
2974347,Abies nordmanniana,WetRich
2974348,Abies nordmanniana,WetRich
2974358,Abies nordmanniana,WetRich
2976422,Abies nordmanniana,WetRich
2976423,Abies nordmanniana,WetRich
2976658,Abies nordmanniana,WetRich
2977369,Abies nordmanniana,WetRich
2978721,Abies nordmanniana,WetRich
2978722,Abies nordmanniana,WetRich
2978723,Abies nordmanniana,WetRich
2978724,Abies nordmanniana,WetRich
2978725,Abies nordmanniana,WetRich
2978957,Abies nordmanniana,WetRich
2979793,Abies nordmanniana,WetRich
2981013,Abies nordmanniana,WetRich
2981014,Abies nordmanniana,WetRich
2981020,Abies nordmanniana,WetRich
2981021,Abies nordmanniana,WetRich
2981022,Abies nordmanniana,WetRich
2981023,Abies nordmanniana,WetRich
2981026,Abies nordmanniana,WetRich
2981257,Abies nordmanniana,WetRich
2982092,Abies nordmanniana,WetRich
2982094,Abies nordmanniana,WetRich
2983312,Abies nordmanniana,WetRich
2983313,Abies nordmanniana,WetRich
2983314,Abies nordmanniana,WetRich
2983315,Abies nordmanniana,WetRich
2983316,Abies nordmanniana,WetRich
2983558,Abies nordmanniana,WetRich
2983559,Abies nordmanniana,WetRich
2984394,Abies nordmanniana,WetRich
2984395,Abies nordmanniana,WetRich
2984396,Abies nordmanniana,WetRich
2985615,Abies nordmanniana,WetRich
2985621,Abies nordmanniana,WetRich
2986694,Abies nordmanniana,WetRich
2986695,Abies nordmanniana,WetRich
2986696,Abies nordmanniana,WetRich
2987915,Abies nordmanniana,WetRich
2987916,Abies nordmanniana,WetRich
2988995,Abies nordmanniana,WetRich
2990214,Abies nordmanniana,WetRich
2992534,Abies nordmanniana,WetRich
2997535,Abies nordmanniana,WetRich
2997536,Abies nordmanniana,WetRich
2997537,Abies nordmanniana,WetRich
2997538,Abies nordmanniana,WetRich
2999835,Abies nordmanniana,WetRich
2999838,Abies nordmanniana,WetRich
3006546,Abies nordmanniana,WetRich
3006549,Abies nordmanniana,WetRich
3008846,Abies nordmanniana,WetRich
3008847,Abies nordmanniana,WetRich
3008848,Abies nordmanniana,WetRich
3008849,Abies nordmanniana,WetRich
3011148,Abies nordmanniana,WetRich
3011149,Abies nordmanniana,WetRich
3018224,Abies nordmanniana,WetRich
3018225,Abies nordmanniana,WetRich
3018258,Abies nordmanniana,WetRich
3018259,Abies nordmanniana,WetRich
3020523,Abies nordmanniana,WetRich
3020524,Abies nordmanniana,WetRich
3020526,Abies nordmanniana,WetRich
3020558,Abies nordmanniana,WetRich
3020559,Abies nordmanniana,WetRich
3022824,Abies nordmanniana,WetRich
3022826,Abies nordmanniana,WetRich
3022827,Abies nordmanniana,WetRich
3022859,Abies nordmanniana,WetRich
3025124,Abies nordmanniana,WetRich
3025126,Abies nordmanniana,WetRich
3025127,Abies nordmanniana,WetRich
3025157,Abies nordmanniana,WetRich
3025158,Abies nordmanniana,WetRich
3025159,Abies nordmanniana,WetRich
3027425,Abies nordmanniana,WetRich
3029708,Abies nordmanniana,WetRich
3032008,Abies nordmanniana,WetRich
3032009,Abies nordmanniana,WetRich
3032010,Abies nordmanniana,WetRich
3032037,Abies nordmanniana,WetRich
3032038,Abies nordmanniana,WetRich
3032039,Abies nordmanniana,WetRich
3034308,Abies nordmanniana,WetRich
3034310,Abies nordmanniana,WetRich
3034336,Abies nordmanniana,WetRich
3034337,Abies nordmanniana,WetRich
3034338,Abies nordmanniana,WetRich
3034339,Abies nordmanniana,WetRich
3034340,Abies nordmanniana,WetRich
3036395,Abies nordmanniana,WetRich
3036396,Abies nordmanniana,WetRich
3036639,Abies nordmanniana,WetRich
3036640,Abies nordmanniana,WetRich
3038694,Abies nordmanniana,WetRich
3038695,Abies nordmanniana,WetRich
3038696,Abies nordmanniana,WetRich
3038697,Abies nordmanniana,WetRich
3038937,Abies nordmanniana,WetRich
3038938,Abies nordmanniana,WetRich
3038939,Abies nordmanniana,WetRich
3040993,Abies nordmanniana,WetRich
3040994,Abies nordmanniana,WetRich
3040995,Abies nordmanniana,WetRich
3043294,Abies nordmanniana,WetRich
3043296,Abies nordmanniana,WetRich
3043297,Abies nordmanniana,WetRich
3045594,Abies nordmanniana,WetRich
3045595,Abies nordmanniana,WetRich
3045596,Abies nordmanniana,WetRich
3045597,Abies nordmanniana,WetRich
3055022,Abies nordmanniana,WetRich
3055023,Abies nordmanniana,WetRich
3057321,Abies nordmanniana,WetRich
3059619,Abies nordmanniana,WetRich
3059620,Abies nordmanniana,WetRich
3059621,Abies nordmanniana,WetRich
3061654,Abies nordmanniana,WetRich
3061657,Abies nordmanniana,WetRich
3061920,Abies nordmanniana,WetRich
3061921,Abies nordmanniana,WetRich
3063876,Abies nordmanniana,WetRich
3063956,Abies nordmanniana,WetRich
3064963,Abies nordmanniana,WetRich
3066175,Abies nordmanniana,WetRich
3066176,Abies nordmanniana,WetRich
3066177,Abies nordmanniana,WetRich
3066256,Abies nordmanniana,WetRich
3067263,Abies nordmanniana,WetRich
3067265,Abies nordmanniana,WetRich
3068474,Abies nordmanniana,WetRich
3068476,Abies nordmanniana,WetRich
3068477,Abies nordmanniana,WetRich
3069561,Abies nordmanniana,WetRich
3069563,Abies nordmanniana,WetRich
3069564,Abies nordmanniana,WetRich
3070773,Abies nordmanniana,WetRich
3070775,Abies nordmanniana,WetRich
3070776,Abies nordmanniana,WetRich
3070777,Abies nordmanniana,WetRich
3071862,Abies nordmanniana,WetRich
3071864,Abies nordmanniana,WetRich
3071865,Abies nordmanniana,WetRich
3073074,Abies nordmanniana,WetRich
3073075,Abies nordmanniana,WetRich
3073076,Abies nordmanniana,WetRich
3074165,Abies nordmanniana,WetRich
3084453,Abies nordmanniana,WetRich
3084454,Abies nordmanniana,WetRich
3089508,Abies nordmanniana,WetRich
3089509,Abies nordmanniana,WetRich
3089510,Abies nordmanniana,WetRich
3091807,Abies nordmanniana,WetRich
3091808,Abies nordmanniana,WetRich
3091809,Abies nordmanniana,WetRich
3093784,Abies nordmanniana,WetRich
3093785,Abies nordmanniana,WetRich
3093786,Abies nordmanniana,WetRich
3096083,Abies nordmanniana,WetRich
3096084,Abies nordmanniana,WetRich
3096086,Abies nordmanniana,WetRich
3096087,Abies nordmanniana,WetRich
3096408,Abies nordmanniana,WetRich
3098383,Abies nordmanniana,WetRich
3098384,Abies nordmanniana,WetRich
3098386,Abies nordmanniana,WetRich
3098387,Abies nordmanniana,WetRich
3098709,Abies nordmanniana,WetRich
3100267,Abies nordmanniana,WetRich
3100683,Abies nordmanniana,WetRich
3100684,Abies nordmanniana,WetRich
3100686,Abies nordmanniana,WetRich
3100687,Abies nordmanniana,WetRich
3102984,Abies nordmanniana,WetRich
3107976,Abies nordmanniana,WetRich
3110006,Abies nordmanniana,WetRich
3110275,Abies nordmanniana,WetRich
3114875,Abies nordmanniana,WetRich
3117174,Abies nordmanniana,WetRich
3117175,Abies nordmanniana,WetRich
3121771,Abies nordmanniana,WetRich
3121773,Abies nordmanniana,WetRich
3121774,Abies nordmanniana,WetRich
3124071,Abies nordmanniana,WetRich
3124072,Abies nordmanniana,WetRich
3124073,Abies nordmanniana,WetRich
3124074,Abies nordmanniana,WetRich
3124075,Abies nordmanniana,WetRich
3126372,Abies nordmanniana,WetRich
3126373,Abies nordmanniana,WetRich
3126374,Abies nordmanniana,WetRich
3126375,Abies nordmanniana,WetRich
3128661,Abies nordmanniana,WetRich
3128662,Abies nordmanniana,WetRich
3128669,Abies nordmanniana,WetRich
3128672,Abies nordmanniana,WetRich
3128673,Abies nordmanniana,WetRich
3130963,Abies nordmanniana,WetRich
3130964,Abies nordmanniana,WetRich
3130968,Abies nordmanniana,WetRich
3130969,Abies nordmanniana,WetRich
3133260,Abies nordmanniana,WetRich
3133262,Abies nordmanniana,WetRich
3135561,Abies nordmanniana,WetRich
3135562,Abies nordmanniana,WetRich
3137861,Abies nordmanniana,WetRich
3137862,Abies nordmanniana,WetRich
3142234,Abies nordmanniana,WetRich
3144480,Abies nordmanniana,WetRich
3146780,Abies nordmanniana,WetRich
3146833,Abies nordmanniana,WetRich
3146834,Abies nordmanniana,WetRich
3146836,Abies nordmanniana,WetRich
3147672,Abies nordmanniana,WetRich
3147673,Abies nordmanniana,WetRich
3149079,Abies nordmanniana,WetRich
3149080,Abies nordmanniana,WetRich
3149081,Abies nordmanniana,WetRich
3149376,Abies nordmanniana,WetRich
3149378,Abies nordmanniana,WetRich
3149972,Abies nordmanniana,WetRich
3151381,Abies nordmanniana,WetRich
3151678,Abies nordmanniana,WetRich
3153679,Abies nordmanniana,WetRich
3153680,Abies nordmanniana,WetRich
3160869,Abies nordmanniana,WetRich
3160870,Abies nordmanniana,WetRich
3160872,Abies nordmanniana,WetRich
3162792,Abies nordmanniana,WetRich
3163168,Abies nordmanniana,WetRich
3163172,Abies nordmanniana,WetRich
3163854,Abies nordmanniana,WetRich
3163855,Abies nordmanniana,WetRich
3165090,Abies nordmanniana,WetRich
3165091,Abies nordmanniana,WetRich
3165092,Abies nordmanniana,WetRich
3165093,Abies nordmanniana,WetRich
3165468,Abies nordmanniana,WetRich
3165471,Abies nordmanniana,WetRich
3166112,Abies nordmanniana,WetRich
3166113,Abies nordmanniana,WetRich
3166114,Abies nordmanniana,WetRich
3166155,Abies nordmanniana,WetRich
3166156,Abies nordmanniana,WetRich
3167390,Abies nordmanniana,WetRich
3167391,Abies nordmanniana,WetRich
3167392,Abies nordmanniana,WetRich
3167393,Abies nordmanniana,WetRich
3167394,Abies nordmanniana,WetRich
3167770,Abies nordmanniana,WetRich
3168401,Abies nordmanniana,WetRich
3168412,Abies nordmanniana,WetRich
3168413,Abies nordmanniana,WetRich
3168414,Abies nordmanniana,WetRich
3168415,Abies nordmanniana,WetRich
3168454,Abies nordmanniana,WetRich
3168455,Abies nordmanniana,WetRich
3168456,Abies nordmanniana,WetRich
3169690,Abies nordmanniana,WetRich
3169691,Abies nordmanniana,WetRich
3169693,Abies nordmanniana,WetRich
3170712,Abies nordmanniana,WetRich
3170715,Abies nordmanniana,WetRich
3170716,Abies nordmanniana,WetRich
3170755,Abies nordmanniana,WetRich
3170756,Abies nordmanniana,WetRich
3171992,Abies nordmanniana,WetRich
3171993,Abies nordmanniana,WetRich
3172816,Abies nordmanniana,WetRich
3172817,Abies nordmanniana,WetRich
3172818,Abies nordmanniana,WetRich
3172819,Abies nordmanniana,WetRich
3173012,Abies nordmanniana,WetRich
3173013,Abies nordmanniana,WetRich
3173055,Abies nordmanniana,WetRich
3175115,Abies nordmanniana,WetRich
3175116,Abies nordmanniana,WetRich
3175117,Abies nordmanniana,WetRich
3175118,Abies nordmanniana,WetRich
3175119,Abies nordmanniana,WetRich
3177415,Abies nordmanniana,WetRich
3177416,Abies nordmanniana,WetRich
3177417,Abies nordmanniana,WetRich
3177418,Abies nordmanniana,WetRich
3177419,Abies nordmanniana,WetRich
3179716,Abies nordmanniana,WetRich
3179717,Abies nordmanniana,WetRich
3179718,Abies nordmanniana,WetRich
3182017,Abies nordmanniana,WetRich
3183932,Abies nordmanniana,WetRich
3186005,Abies nordmanniana,WetRich
3186711,Abies nordmanniana,WetRich
3186829,Abies nordmanniana,WetRich
3186830,Abies nordmanniana,WetRich
3188304,Abies nordmanniana,WetRich
3188306,Abies nordmanniana,WetRich
3188307,Abies nordmanniana,WetRich
3189129,Abies nordmanniana,WetRich
3189130,Abies nordmanniana,WetRich
3190605,Abies nordmanniana,WetRich
3190606,Abies nordmanniana,WetRich
3190607,Abies nordmanniana,WetRich
3191312,Abies nordmanniana,WetRich
3191429,Abies nordmanniana,WetRich
3191430,Abies nordmanniana,WetRich
3191431,Abies nordmanniana,WetRich
3192906,Abies nordmanniana,WetRich
3192908,Abies nordmanniana,WetRich
3193730,Abies nordmanniana,WetRich
3193731,Abies nordmanniana,WetRich
3193732,Abies nordmanniana,WetRich
3195206,Abies nordmanniana,WetRich
3195207,Abies nordmanniana,WetRich
3204625,Abies nordmanniana,WetRich
3204626,Abies nordmanniana,WetRich
3206924,Abies nordmanniana,WetRich
3206925,Abies nordmanniana,WetRich
3206926,Abies nordmanniana,WetRich
3206927,Abies nordmanniana,WetRich
3209226,Abies nordmanniana,WetRich
3209227,Abies nordmanniana,WetRich
3211210,Abies nordmanniana,WetRich
3211211,Abies nordmanniana,WetRich
3211212,Abies nordmanniana,WetRich
3213510,Abies nordmanniana,WetRich
3215810,Abies nordmanniana,WetRich
3218111,Abies nordmanniana,WetRich
3218113,Abies nordmanniana,WetRich
3220410,Abies nordmanniana,WetRich
3220413,Abies nordmanniana,WetRich
3223602,Abies nordmanniana,WetRich
3223603,Abies nordmanniana,WetRich
3225902,Abies nordmanniana,WetRich
3225903,Abies nordmanniana,WetRich
3228201,Abies nordmanniana,WetRich
3228202,Abies nordmanniana,WetRich
3228203,Abies nordmanniana,WetRich
3230502,Abies nordmanniana,WetRich
3230503,Abies nordmanniana,WetRich
3230505,Abies nordmanniana,WetRich
3238891,Abies nordmanniana,WetRich
3238892,Abies nordmanniana,WetRich
3241192,Abies nordmanniana,WetRich
3241193,Abies nordmanniana,WetRich
3243493,Abies nordmanniana,WetRich
3245792,Abies nordmanniana,WetRich
3245793,Abies nordmanniana,WetRich
3247455,Abies nordmanniana,WetRich
3250211,Abies nordmanniana,WetRich
3250212,Abies nordmanniana,WetRich
3250215,Abies nordmanniana,WetRich
3250728,Abies nordmanniana,WetRich
3252512,Abies nordmanniana,WetRich
3252513,Abies nordmanniana,WetRich
3252514,Abies nordmanniana,WetRich
3252515,Abies nordmanniana,WetRich
3252901,Abies nordmanniana,WetRich
3254812,Abies nordmanniana,WetRich
3268545,Abies nordmanniana,WetRich
3268546,Abies nordmanniana,WetRich
3268547,Abies nordmanniana,WetRich
3270845,Abies nordmanniana,WetRich
3270846,Abies nordmanniana,WetRich
3273144,Abies nordmanniana,WetRich
3273145,Abies nordmanniana,WetRich
3273146,Abies nordmanniana,WetRich
3273147,Abies nordmanniana,WetRich
3273807,Abies nordmanniana,WetRich
3275445,Abies nordmanniana,WetRich
3275446,Abies nordmanniana,WetRich
3275447,Abies nordmanniana,WetRich
3276075,Abies nordmanniana,WetRich
3276076,Abies nordmanniana,WetRich
3277746,Abies nordmanniana,WetRich
3277747,Abies nordmanniana,WetRich
3278374,Abies nordmanniana,WetRich
3308709,Abies nordmanniana,WetRich
3310162,Abies nordmanniana,WetRich
3311009,Abies nordmanniana,WetRich
3311010,Abies nordmanniana,WetRich
3313307,Abies nordmanniana,WetRich
3313308,Abies nordmanniana,WetRich
3313310,Abies nordmanniana,WetRich
3313311,Abies nordmanniana,WetRich
3314768,Abies nordmanniana,WetRich
3314769,Abies nordmanniana,WetRich
3314770,Abies nordmanniana,WetRich
3315608,Abies nordmanniana,WetRich
3315609,Abies nordmanniana,WetRich
3317067,Abies nordmanniana,WetRich
3317068,Abies nordmanniana,WetRich
3317069,Abies nordmanniana,WetRich
3317072,Abies nordmanniana,WetRich
3317908,Abies nordmanniana,WetRich
3319367,Abies nordmanniana,WetRich
3319368,Abies nordmanniana,WetRich
3319372,Abies nordmanniana,WetRich
3319598,Abies nordmanniana,WetRich
3320141,Abies nordmanniana,WetRich
3321668,Abies nordmanniana,WetRich
3321669,Abies nordmanniana,WetRich
3321671,Abies nordmanniana,WetRich
3321672,Abies nordmanniana,WetRich
3323371,Abies nordmanniana,WetRich
3323372,Abies nordmanniana,WetRich
3323968,Abies nordmanniana,WetRich
3323969,Abies nordmanniana,WetRich
3374432,Abies nordmanniana,WetRich
3374433,Abies nordmanniana,WetRich
3376731,Abies nordmanniana,WetRich
3376733,Abies nordmanniana,WetRich
3376734,Abies nordmanniana,WetRich
3379031,Abies nordmanniana,WetRich
3379032,Abies nordmanniana,WetRich
3379034,Abies nordmanniana,WetRich
3379035,Abies nordmanniana,WetRich
3381331,Abies nordmanniana,WetRich
3381332,Abies nordmanniana,WetRich
3381333,Abies nordmanniana,WetRich
3381334,Abies nordmanniana,WetRich
3381335,Abies nordmanniana,WetRich
3383632,Abies nordmanniana,WetRich
3383633,Abies nordmanniana,WetRich
3383634,Abies nordmanniana,WetRich
3385911,Abies nordmanniana,WetRich
3385912,Abies nordmanniana,WetRich
3388211,Abies nordmanniana,WetRich
3390509,Abies nordmanniana,WetRich
3390510,Abies nordmanniana,WetRich
3392855,Abies nordmanniana,WetRich
3392856,Abies nordmanniana,WetRich
3395154,Abies nordmanniana,WetRich
3395155,Abies nordmanniana,WetRich
3395156,Abies nordmanniana,WetRich
3395157,Abies nordmanniana,WetRich
3395691,Abies nordmanniana,WetRich
3397042,Abies nordmanniana,WetRich
3397454,Abies nordmanniana,WetRich
3397455,Abies nordmanniana,WetRich
3397456,Abies nordmanniana,WetRich
3397989,Abies nordmanniana,WetRich
3397990,Abies nordmanniana,WetRich
3399754,Abies nordmanniana,WetRich
3399755,Abies nordmanniana,WetRich
3399757,Abies nordmanniana,WetRich
3399758,Abies nordmanniana,WetRich
3400288,Abies nordmanniana,WetRich
3402054,Abies nordmanniana,WetRich
3402057,Abies nordmanniana,WetRich
3402588,Abies nordmanniana,WetRich
3402590,Abies nordmanniana,WetRich
3420887,Abies nordmanniana,WetRich
3425907,Abies nordmanniana,WetRich
3428206,Abies nordmanniana,WetRich
3428207,Abies nordmanniana,WetRich
3428208,Abies nordmanniana,WetRich
